PRO_COM;SEZ;SEZ2011;count;fid;max;min;value
15146;328;151460000328;842;774;8.41585159301758;0;0.729198972289749
15146;334;151460000334;487;775;5.79726123809814;0;0.299131044861717
15146;353;151460000353;653;776;8.33337783813477;0;1.11175845556566
15146;357;151460000357;1229;777;14.3713874816895;0;2.02227380937246
15146;359;151460000359;606;778;25.7097301483154;0;4.0759647986283
15146;360;151460000360;5176;779;55.8039436340332;0;3.69350276516615
15146;377;151460000377;1303;780;25.640474319458;0;3.49720596699923
15146;380;151460000380;2061;781;66.8152160644531;0;2.49870147038755
15146;385;151460000385;2967;782;34.6014823913574;0;2.01381900120071
15146;393;151460000393;991;783;18.4598217010498;0;2.29010114467709
15146;623;151460000623;1091;784;13.1547508239746;0;1.82715179415387
15146;403;151460000403;227;785;23.1554069519043;0;8.24291561983756
15146;414;151460000414;277;786;32.2726974487305;0;5.32206995995036
15146;329;151460000329;784;787;6.98778867721558;0;0.703293235934511
15146;339;151460000339;467;788;11.1921138763428;0;1.26228401135071
15146;340;151460000340;2032;789;65.0612182617188;0;3.69354776697835
15146;354;151460000354;496;790;9.69609451293945;0;1.09556235036542
15146;356;151460000356;627;791;21.8143291473389;0;3.05430026259719
15146;367;151460000367;1090;792;55.9408416748047;0;3.52454889979931
15146;373;151460000373;1436;793;39.8326225280762;0;2.29429180177141
15146;379;151460000379;580;794;9.30531120300293;0;0.862430756667565
15146;629;151460000629;648;795;15.8937158584595;0;1.15445963541667
15146;399;151460000399;281;796;43.8619232177734;0;6.70552557134119
15146;409;151460000409;746;797;54.4893684387207;0;6.42290588869806
15146;413;151460000413;281;798;21.328052520752;0;3.71604577332629
15146;420;151460000420;943;799;8.44836616516113;0;0.64537991698701
15146;330;151460000330;701;800;3.17482233047485;0;0.390463356964939
15146;335;151460000335;412;801;4.8563551902771;0;0.378792623871738
15146;336;151460000336;862;802;16.8070297241211;0;0.886455633247535
15146;343;151460000343;835;803;15.3042621612549;0;0.930010730492141
15146;368;151460000368;644;804;48.7981071472168;0;1.29838969544594
15146;369;151460000369;569;805;6.96190690994263;0;0.718119911234073
15146;374;151460000374;1366;806;57.2467842102051;0;5.93546680545388
15146;376;151460000376;615;807;19.0858249664307;0;2.09765108930386
15146;394;151460000394;1237;808;18.4598217010498;0;1.02566841637404
15146;630;151460000630;717;809;55.8039436340332;0;7.89531849285216
15146;405;151460000405;740;810;65.3676605224609;0;3.53633406355574
15146;416;151460000416;275;811;24.0064506530762;0;5.28519176136364
15146;332;151460000332;894;812;8.6640043258667;0;0.596137607924357
15146;350;151460000350;572;813;12.690541267395;0;0.353824215335446
15146;351;151460000351;1045;814;19.902006149292;0;3.59621196546053
15146;363;151460000363;2758;815;27.7584571838379;0;2.24996600797679
15146;364;151460000364;998;816;11.6731424331665;0;1.00387995228739
15146;371;151460000371;820;817;9.87546730041504;0;1.50792682926829
15146;381;151460000381;2368;818;64.5757751464844;0;3.73710219924514
15146;631;151460000631;887;819;57.0170707702637;0;9.93566908293405
15146;398;151460000398;345;820;56.625919342041;0;13.3244720901268
15146;400;151460000400;291;821;55.6224250793457;0;8.92844330568084
15146;402;151460000402;727;822;23.1554069519043;0;1.61405161945495
15146;408;151460000408;590;823;68.0859603881836;0;14.0555597854873
15146;25;151460000025;666;824;13.4252920150757;0;1.92903059309309
15146;331;151460000331;628;825;7.66451597213745;0;0.467479001184937
15146;333;151460000333;126;826;1.9948319196701;0;0.20309823656839
15146;342;151460000342;967;827;55.0909004211426;0;7.23112517774043
15146;345;151460000345;677;828;7.62200975418091;0;0.527522663246053
15146;347;151460000347;567;829;5.32658624649048;0;0.338191333481454
15146;355;151460000355;780;830;13.136570930481;0;1.25198638133514
15146;358;151460000358;684;831;13.6717042922974;0;2.49428803739492
15146;372;151460000372;3269;832;55.3100204467773;0;5.94239565807586
15146;396;151460000396;672;833;35.9681854248047;0;4.59317343575614
15146;625;151460000625;990;834;39.8891296386719;0;4.76660254892677
15146;626;151460000626;665;835;24.3506050109863;0;3.95263598449248
15146;628;151460000628;648;836;17.4317569732666;0;2.75052445023148
15146;404;151460000404;238;837;45.2314071655273;0;8.91675009847689
15146;406;151460000406;459;838;74.943473815918;0;17.3736106855937
15146;407;151460000407;465;839;72.2940368652344;0;15.6167853242608
15146;411;151460000411;229;840;54.2347373962402;0;5.40423184190775
15146;415;151460000415;1204;841;24.8526268005371;0;1.48341790386213
15146;417;151460000417;330;842;52.1823387145996;0;12.0317752722538
15146;26;151460000026;3503;843;57.6693344116211;0;10.7758305381102
15146;337;151460000337;178;844;8.41585159301758;0;2.53960255826457
15146;346;151460000346;544;845;5.55897235870361;0;0.592098684871898
15146;349;151460000349;901;846;28.5389251708984;0;1.04225570221455
15146;366;151460000366;3573;847;48.6282043457031;0;1.92874455552057
15146;370;151460000370;402;848;8.05853462219238;0;1.39823101290423
15146;378;151460000378;1262;849;47.5970726013184;0;5.75221312896196
15146;384;151460000384;1307;850;13.3928670883179;0;1.21876783889035
15146;390;151460000390;345;851;8.69033718109131;0;1.16782332710598
15146;392;151460000392;739;852;9.80539798736572;0;0.962821000322437
15146;421;151460000421;846;853;7.49378156661987;0;0.82675178112995
15146;423;151460000423;1525;854;60.1602401733398;0;5.29028816598361
15146;425;151460000425;3721;855;83.3523788452148;0;12.6825733589761
15146;632;151460000632;1456;856;34.6470680236816;0;2.73919811877576
15146;633;151460000633;675;857;9.79645252227783;0;1.34595205801505
15146;634;151460000634;1756;858;40.0273246765137;0;3.27841318604072
15146;418;151460000418;526;859;40.9607162475586;0;0.86397909302222
15146;338;151460000338;388;860;6.87683391571045;0;0.849446719454736
15146;344;151460000344;992;861;5.49207019805908;0;0.411723475302419
15146;352;151460000352;836;862;12.6213531494141;0;2.05361763256018
15146;361;151460000361;333;863;21.6202754974365;0;1.25363223330753
15146;375;151460000375;2058;864;19.0858249664307;0;1.54271749157252
15146;382;151460000382;126;865;51.5150833129883;0;11.5370725601438
15146;383;151460000383;2346;866;23.1748485565186;0;1.65011130980925
15146;388;151460000388;1608;867;23.8468685150146;0;2.59014528189132
15146;395;151460000395;697;868;6.32934331893921;0;0.973084984756098
15146;461;151460000461;977;869;12.4130868911743;0;1.68013317533745
15146;463;151460000463;1178;870;17.2669925689697;0;1.93390669766023
15146;659;151460000659;1305;871;45.2979545593262;0;5.12045842313218
15146;636;151460000636;2123;872;62.3866500854492;0;5.79183579030264
15146;669;151460000669;987;873;36.7575569152832;0;2.12617073716122
15146;671;151460000671;908;874;5.33909702301025;0;0.442675552704261
15146;675;151460000675;457;875;9.54974269866943;0;0.459305677685226
15146;676;151460000676;775;876;9.54974269866943;0;0.534111761277722
15146;680;151460000680;662;877;24.8444652557373;0;3.89323310045317
15146;686;151460000686;748;878;43.6596755981445;0;4.59679588277072
15146;687;151460000687;1448;879;27.8650779724121;0;2.06244638348153
15146;693;151460000693;618;880;28.7918643951416;0;1.02412202211645
15146;694;151460000694;1051;881;5.11312913894653;0;0.462066272913446
15146;641;151460000641;1146;882;38.5372123718262;0;4.62444567721968
15146;655;151460000655;643;883;15.9836025238037;0;0.719517448271044
15146;637;151460000637;1507;884;42.6903953552246;0;2.94112695442104
15146;662;151460000662;1049;885;43.8325233459473;0;4.16190782516087
15146;670;151460000670;853;886;11.3625707626343;0;0.575343786062976
15146;690;151460000690;1342;887;51.37548828125;0;8.84755364544523
15146;640;151460000640;6009;888;95.2241668701172;0;14.3854478698619
15146;644;151460000644;1282;889;16.9331760406494;0;4.63500100550897
15146;674;151460000674;698;890;3.33595299720764;0;0.365820636038794
15146;681;151460000681;2120;891;83.5469131469727;0;15.0375036851415
15146;688;151460000688;534;892;7.11873197555542;0;0.806289387106449
15146;638;151460000638;1291;893;35.2701110839844;0;1.63061769280112
15146;639;151460000639;1229;894;43.7495231628418;0;1.61761032613532
15146;647;151460000647;621;895;38.3367881774902;0;3.41841378572866
15146;658;151460000658;1117;896;49.0377044677734;0;5.75438185429722
15146;635;151460000635;1058;897;50.6473846435547;0;1.54353479626949
15146;663;151460000663;377;898;14.0377559661865;0;1.16760626269272
15146;672;151460000672;616;899;22.8627033233643;0;1.58104636452415
15146;695;151460000695;1193;900;13.0543584823608;0;0.926568311897527
15146;664;151460000664;719;901;39.8700485229492;0;1.01383842712317
15146;691;151460000691;923;902;12.3458833694458;0;1.63599227954869
15146;428;151460000428;242;903;26.5567245483398;0;5.08016892110021
15146;464;151460000464;872;904;29.9736938476562;0;3.14457856624498
15146;642;151460000642;5572;905;76.3531188964844;0;9.3643861046303
15146;646;151460000646;1579;906;53.2814331054688;0;3.46672265872388
15146;651;151460000651;509;907;13.0334129333496;0;1.19654687308141
15146;657;151460000657;1246;908;28.687629699707;0;2.10846819196429
15146;679;151460000679;796;909;24.8444652557373;0;1.68527865769276
15146;684;151460000684;647;910;38.3901062011719;0;3.5992392019658
15146;652;151460000652;1141;911;18.48828125;0;4.50269260790973
15146;656;151460000656;817;912;18.3421421051025;0;1.78057510207887
15146;667;151460000667;496;913;13.2149209976196;0;1.1047494949833
15146;677;151460000677;1215;914;74.2575531005859;0;6.80432098765432
15146;683;151460000683;741;915;23.8057174682617;0;1.43989363244349
15146;692;151460000692;344;916;8.73128318786621;0;0.372746844624364
15146;460;151460000460;465;917;21.1264629364014;0;2.94534242691532
15146;462;151460000462;726;918;16.5299205780029;0;1.52317250990014
15146;2893;151460002893;4508;919;27.0704441070557;0;3.39791802420697
15146;2894;151460002894;1261;920;69.1633911132812;0;8.986272365682
15146;2699;151460002699;180;921;39.6976661682129;0;6.42105441623264
15146;2708;151460002708;1397;922;67.9488143920898;0;22.1540759775412
15146;2712;151460002712;1502;923;7.51401567459106;0;0.400426384612184
15146;2716;151460002716;1263;924;24.9126358032227;0;2.26197390884798
15146;2731;151460002731;1697;925;21.5808620452881;0;1.62829136665807
15146;2910;151460002910;502;926;8.4943151473999;0;0.718689511971645
15146;2914;151460002914;538;927;6.0096549987793;0;0.64784898722482
15146;3138;151460003138;2479;928;59.6342124938965;0;10.2574548078862
15146;3139;151460003139;992;929;15.1821155548096;0;1.49054705712103
15146;2896;151460002896;953;930;50.0143394470215;0;6.52477271609391
15146;2900;151460002900;1114;931;39.3967514038086;0;2.06060648563734
15146;2701;151460002701;768;932;55.615608215332;0;4.94076347351074
15146;2706;151460002706;815;933;37.4787902832031;0;6.64326411522239
15146;2715;151460002715;1036;934;21.3901023864746;0;1.68069764361879
15146;2917;151460002917;1150;935;54.8697814941406;0;8.84362856657609
15146;2919;151460002919;1268;936;51.4710006713867;0;7.08407602400434
15146;2927;151460002927;3681;937;63.213077545166;0;10.0082093860364
15146;2928;151460002928;2829;938;51.2506294250488;0;6.33199120714033
15146;2702;151460002702;1074;939;27.3554668426514;0;2.14416162927723
15146;2717;151460002717;508;940;24.9126358032227;0;1.86300010380782
15146;2729;151460002729;148;941;37.2460021972656;0;7.42972214157517
15146;2732;151460002732;293;942;51.3758125305176;0;5.89755967696779
15146;2923;151460002923;1126;943;23.0648365020752;0;2.27402031527531
15146;3141;151460003141;1370;944;40.9678115844727;0;2.5038968051437
15146;3142;151460003142;1483;945;62.1863822937012;0;13.1560998609238
15146;2899;151460002899;752;946;8.01967430114746;0;2.12920266009392
15146;2901;151460002901;878;947;8.2312593460083;0;0.864448008613326
15146;2700;151460002700;427;948;39.0652198791504;0;4.25814583485802
15146;2705;151460002705;630;949;65.7048568725586;0;16.803125
15146;2718;151460002718;443;950;3.49487280845642;0;0.359820467085655
15146;2727;151460002727;764;951;56.6226272583008;0;14.7001544093586
15146;2904;151460002904;1918;952;32.5255279541016;0;2.04718876780012
15146;2911;151460002911;1871;953;63.2921257019043;0;5.87211728771379
15146;2912;151460002912;1160;954;12.7221994400024;0;1.23597780424973
15146;2913;151460002913;502;955;2.63682317733765;0;0.34466069438068
15146;2920;151460002920;687;956;13.5610828399658;0;1.09854201493131
15146;2921;151460002921;1054;957;10.2249269485474;0;0.610613191376601
15146;2925;151460002925;1057;958;51.179744720459;0;3.23712799158881
15146;2930;151460002930;1928;959;46.910816192627;0;9.7835668033584
15146;3140;151460003140;1974;960;27.1600151062012;0;1.76364342903052
15146;2898;151460002898;1460;961;28.6528873443604;0;1.65729378478168
15146;2707;151460002707;1013;962;65.4598236083984;0;21.1183559044916
15146;2733;151460002733;159;963;34.1837425231934;0;5.06001867138365
15146;2906;151460002906;1090;964;11.9038276672363;0;0.575133605397076
15146;2918;151460002918;621;965;58.3540267944336;0;6.6383377050624
15146;2922;151460002922;714;966;18.2181091308594;0;1.4246741543297
15146;2929;151460002929;534;967;28.6950454711914;0;3.77865680594569
15146;3143;151460003143;951;968;19.4416561126709;0;1.53840247313683
15146;2895;151460002895;1172;969;66.0271911621094;0;10.6491840870307
15146;2897;151460002897;1137;970;33.4180335998535;0;2.99471243369338
15146;2703;151460002703;657;971;25.8309745788574;0;1.88448971264983
15146;2719;151460002719;1002;972;29.9487915039062;0;1.65642055732285
15146;2907;151460002907;2716;973;40.8408203125;0;2.4233432595614
15146;2915;151460002915;801;974;6.18603181838989;0;0.739939562241534
15146;2916;151460002916;912;975;10.0906372070312;0;0.990334627921121
15146;2924;151460002924;1170;976;42.257438659668;0;3.20700349726229
15146;2902;151460002902;1110;977;3.93054890632629;0;0.249234998548353
15146;297;151460000297;1675;978;11.1820726394653;0;0.563833226445896
15146;313;151460000313;1365;979;28.9441719055176;0;6.54643930288462
15146;324;151460000324;750;980;18.8854389190674;0;2.36399072265625
15146;588;151460000588;1197;981;24.4699096679688;0;1.82491445899906
15146;595;151460000595;1978;982;72.5402526855469;0;5.56777383246967
15146;600;151460000600;578;983;52.3514518737793;0;11.9034791306228
15146;296;151460000296;1031;984;7.33710813522339;0;0.387206202450594
15146;298;151460000298;2550;985;25.7694530487061;0;1.35372242647059
15146;305;151460000305;980;986;2.67967581748962;0;0.284187285754145
15146;308;151460000308;1444;987;36.5396308898926;0;4.96448734526489
15146;314;151460000314;634;988;7.22781324386597;0;0.556695691418573
15146;315;151460000315;362;989;10.3365659713745;0;1.10754445112871
15146;316;151460000316;389;990;17.9438800811768;0;1.866388394471
15146;317;151460000317;272;991;14.9394588470459;0;0.769660164328182
15146;578;151460000578;1399;992;37.1047477722168;0;2.45689582961044
15146;581;151460000581;1456;993;73.8130035400391;0;8.78309379829155
15146;594;151460000594;1146;994;42.0077171325684;0;1.28184426725431
15146;596;151460000596;674;995;9.72788715362549;0;0.444280697966895
15146;291;151460000291;1546;996;47.9301872253418;0;3.23470915366268
15146;290;151460000290;1204;997;39.8803482055664;0;4.27950694949128
15146;597;151460000597;926;998;36.111572265625;0;6.20622711511204
15146;599;151460000599;940;999;38.5132865905762;0;8.89500498670213
15146;601;151460000601;835;1000;41.001636505127;0;4.22450002339072
15146;289;151460000289;1042;1001;13.1584100723267;0;1.01433869286828
15146;293;151460000293;1530;1002;82.3814163208008;0;13.8956112132353
15146;300;151460000300;1195;1003;9.55407524108887;0;0.983200264775105
15146;304;151460000304;1198;1004;31.1594429016113;0;3.35452642424875
15146;307;151460000307;1765;1005;19.803783416748;0;1.19727793577373
15146;319;151460000319;378;1006;2.70318078994751;0;0.252004633504878
15146;322;151460000322;381;1007;2.02862524986267;0;0.325867540254368
15146;571;151460000571;1552;1008;57.6846694946289;0;9.36222603394813
15146;572;151460000572;3828;1009;36.8449249267578;0;2.40057711068117
15146;574;151460000574;2642;1010;62.7434844970703;0;8.86387191876419
15146;576;151460000576;938;1011;51.2905044555664;0;7.11984129297708
15146;590;151460000590;854;1012;17.2508373260498;0;1.42855241762112
15146;598;151460000598;956;1013;16.9133834838867;0;1.48697371861925
15146;602;151460000602;894;1014;22.1877002716064;0;3.01677388099483
15146;294;151460000294;615;1015;7.33710813522339;0;0.908586902153201
15146;301;151460000301;842;1016;22.3126106262207;0;2.15108941229958
15146;303;151460000303;2308;1017;63.2235984802246;0;11.1096119475737
15146;320;151460000320;378;1018;2.13033723831177;0;0.120911916097005
15146;580;151460000580;988;1019;67.2759780883789;0;6.82744545878669
15146;582;151460000582;772;1020;11.1978254318237;0;0.93716565067904
15146;589;151460000589;973;1021;19.6389961242676;0;2.38376146181269
15146;292;151460000292;1071;1022;41.2260360717773;0;13.2990487861811
15146;309;151460000309;790;1023;12.500412940979;0;0.77890254153481
15146;323;151460000323;935;1024;24.701530456543;0;1.50288777886865
15146;587;151460000587;1175;1025;29.2292861938477;0;3.57662566489362
15146;593;151460000593;1914;1026;45.7647247314453;0;6.06553020098615
15146;592;151460000592;1054;1027;48.3202514648438;0;6.86997079577799
15146;311;151460000311;1665;1028;42.3668594360352;0;4.64155698667417
15146;318;151460000318;669;1029;16.8872699737549;0;0.770041609737014
15146;583;151460000583;1231;1030;45.0130844116211;0;3.80669377665516
15146;584;151460000584;1694;1031;46.7572593688965;0;4.31134905133929
15146;310;151460000310;1668;1032;36.2202529907227;0;1.71515287769784
15146;312;151460000312;453;1033;49.9746742248535;0;5.26558727407561
15146;321;151460000321;321;1034;5.67361879348755;0;0.279273915513654
15146;573;151460000573;539;1035;9.27396202087402;0;0.731861178198197
15146;575;151460000575;1864;1036;53.3047676086426;0;5.34767301502146
15146;579;151460000579;1017;1037;29.6656455993652;0;2.76469332864737
15146;586;151460000586;1011;1038;70.3155822753906;0;4.97918212166172
15146;1447;151460001447;500;1039;28.4731636047363;0;0.526223510742188
15146;1449;151460001449;1177;1040;64.935417175293;0;2.70606588851423
15146;1450;151460001450;1407;1041;63.2586364746094;0;12.8512598836176
15146;1505;151460001505;980;1042;12.906078338623;0;0.992417440609056
15146;1454;151460001454;364;1043;10.8776779174805;0;1.11078316824777
15146;1464;151460001464;316;1044;3.36178064346313;0;0.114403591880315
15146;1472;151460001472;1190;1045;7.80550861358643;0;0.655997447807248
15146;1497;151460001497;793;1046;22.5696430206299;0;2.68017054746611
15146;1622;151460001622;1028;1047;18.733585357666;0;0.963166114421206
15146;1452;151460001452;607;1048;50.9565238952637;0;7.55879404988674
15146;1461;151460001461;780;1049;37.6073799133301;0;7.37002453926282
15146;1474;151460001474;743;1050;8.82008361816406;0;0.923469471578482
15146;1480;151460001480;1152;1051;28.935791015625;0;2.75874159071181
15146;1482;151460001482;371;1052;14.9105491638184;0;2.0048502384813
15146;1490;151460001490;814;1053;8.37946128845215;0;1.58455813546146
15146;1495;151460001495;1387;1054;88.8156433105469;0;4.72246614771089
15146;1496;151460001496;616;1055;37.0657005310059;0;2.69036904867593
15146;1623;151460001623;706;1056;40.3016395568848;0;1.79155595039173
15146;1624;151460001624;1283;1057;34.4311447143555;0;3.44664528327163
15146;1451;151460001451;576;1058;58.5986289978027;0;7.67013465033637
15146;1458;151460001458;1036;1059;20.8584823608398;0;1.36774247217362
15146;1465;151460001465;835;1060;26.3459949493408;0;1.30628435511789
15146;1477;151460001477;1473;1061;12.6422653198242;0;0.73838500562203
15146;1478;151460001478;756;1062;6.7119665145874;0;0.688898399393394
15146;1483;151460001483;622;1063;16.0322017669678;0;1.01124381405748
15146;1485;151460001485;430;1064;7.52054500579834;0;1.72267385083576
15146;1493;151460001493;740;1065;9.21280384063721;0;0.562462677826753
15146;1619;151460001619;522;1066;6.52631568908691;0;0.843090773542265
15146;1503;151460001503;622;1067;5.45826196670532;0;0.275494100196569
15146;1455;151460001455;764;1068;5.73312377929688;0;0.822361731404409
15146;1463;151460001463;309;1069;43.7933235168457;0;8.78843358110841
15146;1469;151460001469;891;1070;7.79258632659912;0;0.566039388294841
15146;1498;151460001498;645;1071;10.1763095855713;0;0.554467868065649
15146;1620;151460001620;1375;1072;15.6322898864746;0;1.27336079545455
15146;1626;151460001626;1328;1073;46.7118072509766;0;7.13338461266943
15146;1446;151460001446;566;1074;5.26607227325439;0;0.410443228462138
15146;1453;151460001453;405;1075;10.8776779174805;0;1.22323811848958
15146;1456;151460001456;295;1076;5.73312377929688;0;0.659507777327198
15146;1462;151460001462;811;1077;48.0993156433105;0;6.86365874980734
15146;1466;151460001466;1213;1078;29.9764175415039;0;1.87128656675082
15146;1471;151460001471;1025;1079;43.9983596801758;0;1.10766577743902
15146;1476;151460001476;538;1080;7.66396999359131;0;0.718779893612773
15146;1484;151460001484;494;1081;3.40185117721558;0;0.215565855203852
15146;1625;151460001625;1258;1082;43.9983596801758;0;6.19230207919316
15146;1468;151460001468;631;1083;8.42727088928223;0;0.57411462266925
15146;1470;151460001470;725;1084;28.4731636047363;0;1.24557448814655
15146;1473;151460001473;717;1085;7.48387765884399;0;0.631581198720254
15146;1491;151460001491;909;1086;9.88707542419434;0;1.02750597325358
15146;1494;151460001494;296;1087;3.65673184394836;0;0.536473918605495
15146;1500;151460001500;1319;1088;27.525016784668;0;1.45204533944987
15146;1621;151460001621;1359;1089;15.6322898864746;0;2.40293047794794
15146;1448;151460001448;876;1090;18.2055416107178;0;0.658358151509882
15146;1368;151460001368;842;1091;7.15590858459473;0;0.404684904918535
15146;1379;151460001379;860;1092;14.5919523239136;0;0.579891116120094
15146;1383;151460001383;454;1093;9.76117610931396;0;2.00921953512183
15146;1389;151460001389;975;1094;5.73312377929688;0;0.463050693609776
15146;1392;151460001392;1266;1095;10.3587312698364;0;1.17299185657953
15146;1393;151460001393;1425;1096;46.8371200561523;0;4.79080009594298
15146;1394;151460001394;571;1097;6.73624849319458;0;0.658416160142568
15146;1401;151460001401;522;1098;5.20109939575195;0;0.203204538630343
15146;1408;151460001408;1587;1099;42.4076080322266;0;2.58070239888548
15146;1410;151460001410;845;1100;31.4419918060303;0;0.701686520548262
15146;1417;151460001417;861;1101;7.27704381942749;0;1.1082045569514
15146;1355;151460001355;580;1102;9.24904727935791;0;1.22497116615032
15146;1358;151460001358;925;1103;49.1904335021973;0;3.20255701013514
15146;1373;151460001373;863;1104;26.2704639434814;0;0.486814213793634
15146;1375;151460001375;381;1105;3.52860355377197;0;0.154018712481802
15146;1391;151460001391;795;1106;7.13481330871582;0;0.231274471642836
15146;1400;151460001400;539;1107;9.00499439239502;0;0.797482294142799
15146;1404;151460001404;530;1108;4.78715753555298;0;0.421476256172612
15146;1406;151460001406;951;1109;9.91076183319092;0;1.00565605283912
15146;1411;151460001411;1164;1110;20.731575012207;0;0.985440073963703
15146;1362;151460001362;220;1111;0.319969147443771;0;0.0174528620459817
15146;1367;151460001367;926;1112;45.0192222595215;0;2.9683529419209
15146;1372;151460001372;1124;1113;26.2704639434814;0;0.511004084794123
15146;1395;151460001395;570;1114;12.8698825836182;0;0.421445344623766
15146;1398;151460001398;791;1115;16.3030128479004;0;0.881207992997392
15146;1407;151460001407;449;1116;4.93332052230835;0;0.650460971755812
15146;1413;151460001413;529;1117;6.6161036491394;0;0.680091439663575
15146;1360;151460001360;325;1118;1.98674702644348;0;0.143040325458233
15146;1364;151460001364;622;1119;5.70371007919312;0;0.509049492250301
15146;1374;151460001374;1420;1120;11.8671140670776;0;1.76475383060079
15146;1376;151460001376;434;1121;6.96289443969727;0;0.518761982016849
15146;1385;151460001385;502;1122;6.48883771896362;0;0.535710612141279
15146;1386;151460001386;1390;1123;81.1865310668945;0;13.0932160521583
15146;1397;151460001397;689;1124;6.73624849319458;0;0.350874038496973
15146;1359;151460001359;458;1125;31.2749786376953;0;2.12960055821848
15146;1361;151460001361;477;1126;0.9186190366745;0;0.0150404076406291
15146;1363;151460001363;424;1127;4.24327230453491;0;0.302648760237784
15146;1369;151460001369;611;1128;2.10848069190979;0;0.134763964264366
15146;1370;151460001370;526;1129;8.18899440765381;0;1.05960210647873
15146;1371;151460001371;1052;1130;5.66249084472656;0;0.324577331542969
15146;1377;151460001377;410;1131;10.4136714935303;0;0.875987876333841
15146;1390;151460001390;1242;1132;7.83845138549805;0;0.495372434361161
15146;1396;151460001396;842;1133;6.16451549530029;0;0.54105766821927
15146;1403;151460001403;704;1134;7.25572967529297;0;0.313197417692705
15146;1365;151460001365;722;1135;5.70371007919312;0;0.206912709074998
15146;1378;151460001378;421;1136;10.8861503601074;0;1.43931742688539
15146;1381;151460001381;1431;1137;31.4156265258789;0;1.1199739617455
15146;1382;151460001382;958;1138;14.5919523239136;0;0.576872568787513
15146;1384;151460001384;706;1139;7.6228723526001;0;0.731281226485039
15146;1402;151460001402;920;1140;4.36922454833984;0;0.434299402651579
15146;1405;151460001405;580;1141;6.54525184631348;0;0.768809351427802
15146;1414;151460001414;839;1142;36.7570724487305;0;1.36468556782628
15146;1416;151460001416;1063;1143;17.0695285797119;0;1.81394176178122
15146;1431;151460001431;647;1144;31.3822555541992;0;2.36344162058056
15146;1427;151460001427;672;1145;53.5592002868652;0;3.89457230340867
15146;1555;151460001555;605;1146;35.4035415649414;0;2.82719302847366
15146;1566;151460001566;1156;1147;82.7261810302734;0;7.21469337964965
15146;1567;151460001567;1028;1148;33.6511840820312;0;3.98522331742461
15146;1568;151460001568;804;1149;35.4035415649414;0;2.01049956516247
15146;1577;151460001577;2219;1150;70.1613845825195;0;10.8721534897476
15146;1608;151460001608;1490;1151;9.57120323181152;0;0.50980494966443
15146;1424;151460001424;888;1152;28.1374092102051;0;1.50694219915716
15146;1569;151460001569;1214;1153;14.1221866607666;0;1.45144849397009
15146;1609;151460001609;1160;1154;57.0096244812012;0;2.52769501784752
15146;1440;151460001440;555;1155;25.6272296905518;0;1.17898840002111
15146;1445;151460001445;446;1156;3.09444737434387;0;0.328877949393918
15146;1419;151460001419;510;1157;33.4806709289551;0;3.27019282322304
15146;1423;151460001423;414;1158;7.91753816604614;0;0.560868931277363
15146;1570;151460001570;887;1159;7.09266233444214;0;0.34956705637419
15146;1600;151460001600;990;1160;31.3822555541992;0;1.6209593493529
15146;1611;151460001611;1365;1161;57.0096244812012;0;3.38959478021978
15146;1616;151460001616;919;1162;11.7057085037231;0;0.563473374591948
15146;1433;151460001433;1004;1163;46.6508560180664;0;8.7801440721489
15146;1434;151460001434;1367;1164;46.0214004516602;0;1.47026788673875
15146;1421;151460001421;605;1165;7.48858308792114;0;0.187204862232051
15146;1422;151460001422;1397;1166;17.8714866638184;0;0.688517500181751
15146;1565;151460001565;1078;1167;48.4660415649414;0;5.93796789845199
15146;1575;151460001575;454;1168;6.5234317779541;0;1.1577445546961
15146;1581;151460001581;955;1169;17.2324562072754;0;1.34135422631708
15146;1582;151460001582;697;1170;10.9617719650269;0;0.558891394901139
15146;1605;151460001605;489;1171;3.08563566207886;0;0.229631732090363
15146;1607;151460001607;325;1172;4.54837036132812;0;0.519665292593149
15146;1614;151460001614;1379;1173;11.1610383987427;0;0.661479770143106
15146;1430;151460001430;799;1174;48.2922401428223;0;12.5842214877972
15146;1432;151460001432;778;1175;36.250862121582;0;3.47679628504579
15146;1437;151460001437;732;1176;65.0523300170898;0;16.4238668139515
15146;1438;151460001438;1134;1177;66.3524551391602;0;13.8843927400242
15146;1429;151460001429;1015;1178;22.1038703918457;0;1.33893357450739
15146;1571;151460001571;1293;1179;8.93445491790771;0;0.972112928539491
15146;1572;151460001572;813;1180;56.3582801818848;0;8.57876042627614
15146;1573;151460001573;910;1181;8.08110046386719;0;1.0439708667797
15146;1574;151460001574;978;1182;24.4751796722412;0;1.27304632580841
15146;1579;151460001579;638;1183;31.4666080474854;0;4.22621083035364
15146;1604;151460001604;919;1184;10.4045648574829;0;1.26654736806311
15146;1606;151460001606;670;1185;23.754222869873;0;1.04920007506413
15146;1617;151460001617;868;1186;17.8061389923096;0;0.816232356058288
15146;1618;151460001618;1015;1187;16.0449028015137;0;0.672939477178264
15146;1442;151460001442;526;1188;11.815052986145;0;0.574114549295984
15146;1444;151460001444;908;1189;26.6422843933105;0;2.27678824941492
15146;1563;151460001563;1177;1190;41.4512672424316;0;6.4879012452209
15146;1578;151460001578;1142;1191;28.8526458740234;0;4.38447402446366
15146;1580;151460001580;1076;1192;19.4779834747314;0;1.04908485838029
