cod_estacion,nombre,tipo,latitud,longitud,activa,fecha,indice,debido_a
28079018,FAROLILLO,FONDO,40.39472,-3.73194,true,2025-09-30T07:00:00,2,O3
28079024,CASA DE CAMPO,FONDO,40.42,-3.74917,true,2025-09-30T07:00:00,2,O3
28079027,BARAJAS - PUEBLO,FONDO,40.47472,-3.575,true,2025-09-30T07:00:00,2,O3
28079035,PLAZA DEL CARMEN,FONDO,40.41917,-3.70333,true,2025-09-30T07:00:00,2,O3
28079036,MORATALAZ,TRAFICO,40.40806,-3.64528,true,2025-09-30T07:00:00,1,NO2
28079038,CUATRO CAMINOS-PABLO IGLESIAS,TRAFICO,40.44528,-3.70639,true,2025-09-30T07:00:00,1,NO2
28079039,BARRIO DEL PILAR,TRAFICO,40.47833,-3.71139,true,2025-09-30T07:00:00,2,O3
28079040,PUENTE DE VALLECAS,FONDO,40.38806,-3.65139,true,2025-09-30T07:00:00,1,PM10
28079047,MENDEZ ALVARO,FONDO,40.39806,-3.68667,true,2025-09-30T07:00:00,1,NO2
28079048,CASTELLANA,TRAFICO,40.43972,-3.69028,true,2025-09-30T07:00:00,1,PM10
28079049,RETIRO,FONDO,40.40972,-3.68556,true,2025-09-30T07:00:00,2,O3
28079050,PLAZA CASTILLA-CANAL,TRAFICO,40.46583,-3.68833,true,2025-09-30T07:00:00,1,NO2
28079054,ENSANCHE DE VALLECAS,FONDO,40.37278,-3.61194,true,2025-09-30T07:00:00,2,O3
28079055,URBANIZACION EMBAJADA,FONDO,40.4625,-3.58056,false,2025-09-30T07:00:00,0,
28079056,PLAZA ELÍPTICA,TRAFICO,40.3847,-3.7186,true,2025-09-30T07:00:00,2,NO2
28079057,SANCHINARRO,FONDO,40.49417,-3.66028,true,2025-09-30T07:00:00,2,PM2.5
28079058,EL PARDO,FONDO,40.51806,-3.77444,true,2025-09-30T07:00:00,2,O3
28079059,JUAN CARLOS I,FONDO,40.465,-3.60889,true,2025-09-30T07:00:00,2,O3
28079060,TRES OLIVOS,FONDO,40.50056,-3.68972,true,2025-09-30T07:00:00,2,O3
28080003,MAJADAHONDA,FONDO,40.4461,-3.8689,true,2025-09-30T07:00:00,2,O3
28092005,MÓSTOLES,FONDO,40.3242,-3.87677,true,2025-09-30T07:00:00,2,O3
28102001,ORUSCO DE TAJUÑA,FONDO,40.2876,-3.2211,true,2025-09-30T07:00:00,2,O3
28106001,PARLA,TRAFICO,40.23356,-3.7694,true,2025-09-30T07:00:00,2,O3
28115003,POZUELO DE ALARCÓN,TRAFICO,40.4491,-3.8037,true,2025-09-30T07:00:00,2,O3
28120001,PUERTO DE COTOS,FONDO,40.8251,-3.9612,true,2025-09-30T07:00:00,2,O3
28123002,RIVAS-VACIAMADRID,FONDO,40.3597,-3.5429,true,2025-09-30T07:00:00,2,O3
28127004,LAS ROZAS,TRAFICO,40.5014,-3.8862,true,2025-09-30T07:00:00,2,O3
28133002,SAN MARTIN DE VALDEIGLESIAS,FONDO,40.3677,-4.3981,true,2025-09-30T07:00:00,2,O3
28134002,SAN SEBASTIAN DE LOS REYES,FONDO,40.56067,-3.62562,true,2025-09-30T07:00:00,2,O3
28148004,TORREJON DE ARDOZ,FONDO,40.4495,-3.4776,true,2025-09-30T07:00:00,2,O3
28161001,VALDEMORO,FONDO,40.18524,-3.68027,true,2025-09-30T07:00:00,2,O3
28171001,VILLA DEL PRADO,FONDO,40.2479,-4.2752,true,2025-09-30T07:00:00,2,O3
28180001,VILLAREJO DE SALVANES,TRAFICO,40.1672,-3.2766,true,2025-09-30T07:00:00,2,O3
29032001,CAMPILLOS,FONDO,36.9623,-4.84483,true,2025-09-30T07:00:00,10,PM2.5
29067005,EL ATABAL,FONDO,36.72956,-4.46553,true,2025-09-30T07:00:00,2,NO2
29067006,CARRANQUE,FONDO,36.71964,-4.4475,true,2025-09-30T07:00:00,20,NO2
29067007,CAMPANILLAS CIFA,INDUSTRIAL,36.72785,-4.56095,true,2025-09-30T07:00:00,1,NO2
29067008,AVENIDA JUAN XXIII,TRAFICO,36.7073,-4.446,true,2025-09-30T07:00:00,2,NO2
29067009,MÁLAGA-ESTE,FONDO,36.7261,-4.35573,true,2025-09-30T07:00:00,1,O3
29069002,MARBELLA ARCO,TRAFICO,36.511,-4.863,true,2025-09-30T07:00:00,2,NO2
30005002,ALCANTARILLA,INDUSTRIAL,37.9745,-1.2321,true,2025-09-30T07:00:00,1,O3
30015001,CARAVACA,FONDO,38.1147,-1.8687,true,2025-09-30T07:00:00,2,O3
30016001,ALUMBRES,INDUSTRIAL,37.60203,-0.91436,true,2025-09-30T07:00:00,2,O3
30016018,LA ALJORRA,INDUSTRIAL,37.6925,-1.0659,true,2025-09-30T07:00:00,2,O3
30016020,MOMPEAN,FONDO,37.6018,-0.9762,true,2025-09-30T07:00:00,2,O3
30016021,VALLE DE ESCOMBRERAS,INDUSTRIAL,37.5744,-0.92654,true,2025-09-30T07:00:00,2,O3
30022002,JUMILLA,FONDO,38.4717,-1.3285,true,2025-09-30T07:00:00,2,O3
30024002,LORCA,INDUSTRIAL,37.68784,-1.70278,true,2025-09-30T07:00:00,1,PM10
30027002,MOLINA DE SEGURA,TRAFICO,38.05737,-1.20481,true,2025-09-30T07:00:00,2,O3
30030007,SAN BASILIO,TRAFICO,37.9923,-1.1459,true,2025-09-30T07:00:00,2,NO2
30030015,RONDA SUR,TRAFICO,37.9701,-1.1277,true,2025-09-30T07:00:00,2,NO2
31010001,ALTSASU,FONDO,42.898,-2.173,true,2025-09-30T07:00:00,1,NO2
31107001,FUNES,INDUSTRIAL,42.307,-1.81,true,2025-09-30T07:00:00,2,O3
31149002,LEITZA,FONDO,43.082,-1.913,true,2025-09-30T07:00:00,1,PM10
31191001,OLITE,FONDO,42.49,-1.656,true,2025-09-30T07:00:00,1,PM10
31201012,PAMPLONA - ITURRAMA,FONDO,42.806,-1.653,true,2025-09-30T07:00:00,2,O3
31201013,PLAZA DE LA CRUZ,TRAFICO,42.81222,-1.64,false,2025-09-30T07:00:00,,
31201014,PAMPLONA - ROCHAPEA,FONDO,42.826,-1.651,true,2025-09-30T07:00:00,2,PM10
31201015,PAMPLONA - MILAGROSA,TRAFICO,42.807,-1.644,true,2025-09-30T07:00:00,20,NO2
31201016,PAMPLONA - UPNA,FONDO,42.792,-1.63,true,2025-09-30T07:00:00,10,O3
31216001,SANGÜESA,INDUSTRIAL,42.579,-1.284,true,2025-09-30T07:00:00,1,O3
31232002,TUDELA - CANRASO,INDUSTRIAL,42.074,-1.628,true,2025-09-30T07:00:00,2,O3
31232003,TUDELA - CENTRO,FONDO,42.06,-1.601,true,2025-09-30T07:00:00,1,PM10
32032001,XINZO DE LIMIA,TRAFICO,42.0607,-7.7299,true,2025-09-30T07:00:00,1,PM10
32039001,LAZA,FONDO,42.0616,-7.4089,true,2025-09-30T07:00:00,2,O3
32054004,GOMEZ FRANQUEIRA,TRAFICO,42.353,-7.8779,true,2025-09-30T07:00:00,2,PM10
33004020,LLARANES,INDUSTRIAL,43.5503,-5.8989,true,2025-09-30T07:00:00,1,PM10
33004021,LLANOPONTE,TRAFICO,43.5512,-5.9197,true,2025-09-30T07:00:00,1,PM2.5
33004048,MATADERO,INDUSTRIAL,43.5792,-5.9273,false,2025-09-30T07:00:00,,
33004049,PLAZA DE LA GUITARRA,TRAFICO,43.5589,-5.9275,true,2025-09-30T07:00:00,1,PM10
33004052,SALINAS,FONDO,43.5705,-5.9583,true,2025-09-30T07:00:00,1,PM10
33004100,JARDÍN DE CANTOS,FONDO,43.568,-5.9244,true,2025-09-30T07:00:00,1,PM10
33011001,CANGAS DEL NARCEA,FONDO,43.1788,-6.5527,true,2025-09-30T07:00:00,1,O3
33024023,HERMANOS FELGUEROSO,TRAFICO,43.5352,-5.6583,false,2025-09-30T07:00:00,,
33024024,ARGENTINA,TRAFICO,43.5388,-5.6989,true,2025-09-30T07:00:00,1,PM2.5
33024025,CONSTITUCIÓN,TRAFICO,43.5299,-5.6735,true,2025-09-30T07:00:00,1,NO2
33024027,AVENIDA DE CASTILLA,TRAFICO,43.5378,-5.6461,true,2025-09-30T07:00:00,1,NO2
33024031,MONTEVIL,FONDO,43.5166,-5.6707,true,2025-09-30T07:00:00,1,NO2
33024032,SANTA BÁRBARA,FONDO,43.5229,-5.6895,true,2025-09-30T07:00:00,1,PM10
33024099,EL LAUREDAL,INDUSTRIAL,43.5427,-5.7093,true,2025-09-30T07:00:00,2,PM10
33031029,MERIÑÁN,INDUSTRIAL,43.3069,-5.7057,true,2025-09-30T07:00:00,1,PM10
33031030,LA FELGUERA,INDUSTRIAL,43.3067,-5.6897,true,2025-09-30T07:00:00,1,PM2.5
33031032,SAMA I,FONDO,43.2941,-5.6796,true,2025-09-30T07:00:00,1,PM10
33036999,NIEMBRO,FONDO,43.43917,-4.84972,true,2025-09-30T07:00:00,20,O3
33037012,JARDINES DE JUAN XXIII,TRAFICO,43.2561,-5.7759,true,2025-09-30T07:00:00,10,PM10
33044029,PLAZA DE TOROS,TRAFICO,43.3583,-5.8664,true,2025-09-30T07:00:00,1,PM10
33044030,PALACIO DE DEPORTES,TRAFICO,43.3665,-5.833,true,2025-09-30T07:00:00,1,NO2
33044032,PURIFICACIÓN TOMÁS,FONDO,43.3727,-5.8728,true,2025-09-30T07:00:00,1,O3
33044033,TRUBIA PISCINAS,INDUSTRIAL,43.3457,-5.9697,true,2025-09-30T07:00:00,2,PM10
33060003,BLIMEA,FONDO,43.2757,-5.596,true,2025-09-30T07:00:00,1,PM10
33066004,LUGONES INSTITUTO,INDUSTRIAL,43.4015,-5.8028,true,2025-09-30T07:00:00,1,PM10
33068001,SOMIEDO,FONDO,43.0696,-6.1926,true,2025-09-30T07:00:00,1,O3
34023003,CEMENTOS PORTLAND 1,INDUSTRIAL,41.93278,-4.47,false,2025-09-30T07:00:00,0,
34023004,CEMENTOS PORTLAND 2,INDUSTRIAL,41.94806,-4.46583,false,2025-09-30T07:00:00,0,
34080004,GUARDO,INDUSTRIAL,42.79528,-4.84083,true,2025-09-30T07:00:00,1,O3
34120008,PALENCIA 3,TRAFICO,42.0194,-4.5383,true,2025-09-30T07:00:00,20,O3
34214001,VILLALBA DE GUARDO,INDUSTRIAL,42.70361,-4.82722,false,2025-09-30T07:00:00,,
34225001,RENAULT 4,INDUSTRIAL,41.9614,-4.4944,false,2025-09-30T07:00:00,0,
35002001,AGÜIMES,INDUSTRIAL,27.89764,-15.44503,true,2025-09-30T07:00:00,2,O3
35002003,OBSERVATORIO TEMISAS,FONDO,27.8998,-15.50793,true,2025-09-30T07:00:00,20,PM10
35004001,ARRECIFE,INDUSTRIAL,28.97699,-13.54758,true,2025-09-30T07:00:00,2,O3
35004002,CIUDAD DEPORTIVA-ARRECIFE,FONDO,28.96787,-13.55586,true,2025-09-30T07:00:00,2,O3
35006001,POLIDEPORTIVO AFONSO-ARUCAS,FONDO,28.11127,-15.52092,true,2025-09-30T07:00:00,2,O3
35016010,JINÁMAR III FASE,INDUSTRIAL,28.03512,-15.41631,true,2025-09-30T07:00:00,2,O3
35016011,NÉSTOR ÁLAMO,INDUSTRIAL,28.03156,-15.40914,true,2025-09-30T07:00:00,2,O3
35016012,MERCADO CENTRAL,TRAFICO,28.13373,-15.43282,true,2025-09-30T07:00:00,20,O3
35016014,SAN NICOLÁS,FONDO,28.1033,-15.4228,true,2025-09-30T07:00:00,2,O3
35017001,CENTRO DE ARTE JUAN ISMAEL,INDUSTRIAL,28.50026,-13.8524,true,2025-09-30T07:00:00,2,O3
35017002,PARQUE DE LA PIEDRA,INDUSTRIAL,28.50276,-13.8537,true,2025-09-30T07:00:00,20,O3
35017003,CASA PALACIO-PUERTO DEL ROSARIO,FONDO,28.49838,-13.86083,true,2025-09-30T07:00:00,20,O3
35017004,TEFÍA-PUERTO DEL ROSARIO,FONDO,28.52722,-14.00444,true,2025-09-30T07:00:00,2,O3
35017005,EL CHARCO-PTO DEL ROSARIO,INDUSTRIAL,28.50616,-13.84898,true,2025-09-30T07:00:00,2,O3
35017006,EDIFICIO POLIVALENTE-PORTÁTIL 5,INDUSTRIAL,28.502,-13.848,false,2025-09-30T07:00:00,,
35019001,SAN AGUSTÍN,TRAFICO,27.7726,-15.54188,true,2025-09-30T07:00:00,2,O3
35019002,PLAYA DEL INGLÉS,TRAFICO,27.76365,-15.56385,false,2025-09-30T07:00:00,,
35019004,CASTILLO DEL ROMERAL,INDUSTRIAL,27.80128,-15.46116,true,2025-09-30T07:00:00,20,PM2.5
35022002,CAMPING TEMISAS-STA LUCÍA DE T.,FONDO,27.89833,-15.48833,false,2025-09-30T07:00:00,,
35022003,ITC,INDUSTRIAL,27.8155,-15.4276,true,2025-09-30T07:00:00,2,PM10
35024001,COSTA TEGUISE,INDUSTRIAL,28.99031,-13.51655,true,2025-09-30T07:00:00,2,O3
35024002,LAS CALETAS-TEGUISE,TRAFICO,28.98287,-13.51403,true,2025-09-30T07:00:00,20,O3
35026001,PEDRO LEZCANO,INDUSTRIAL,28.02985,-15.41609,true,2025-09-30T07:00:00,2,O3
35026003,PARQUE DE SAN JUAN-TELDE,FONDO,28.00365,-15.41185,true,2025-09-30T07:00:00,2,O3
35026004,LA LOMA-TELDE,INDUSTRIAL,28.02632,-15.41466,true,2025-09-30T07:00:00,2,O3
36024001,LALÍN,FONDO,42.6563,-8.1071,true,2025-09-30T07:00:00,1,O3
36038008,AREEIRO,INDUSTRIAL,42.4047,-8.6703,true,2025-09-30T07:00:00,1,PM10
36038010,CAMPOLONGO,TRAFICO,42.42593,-8.644,true,2025-09-30T07:00:00,1,NO2
36041001,CAMPELO,INDUSTRIAL,42.4275,-8.6769,true,2025-09-30T07:00:00,1,O3
36042001,PONTEAREAS,FONDO,42.1814,-8.5239,true,2025-09-30T07:00:00,1,NO2
36057019,ARENAL,TRAFICO,42.219,-8.7421,true,2025-09-30T07:00:00,2,NO2
36057021,ESTACION 1 (ESTE),INDUSTRIAL,42.21028,-8.73694,true,2025-09-30T07:00:00,1,PM2.5
36057022,ESTACION 2 (OESTE),INDUSTRIAL,42.2029,-8.747,true,2025-09-30T07:00:00,2,NO2
36057026,LOPE DE VEGA,TRAFICO,42.2224,-8.7111,true,2025-09-30T07:00:00,1,NO2
